fetch_time,vehicle_number,line,brigade,type,lat,lon,vehicle_time
2026-07-22T14:37:24,1064,164,1,1,52.179736,21.023833,2026-07-22T16:37:13
2026-07-22T14:37:24,1066,192,574,1,52.154606,21.036864,2026-07-22T16:37:15
2026-07-22T14:37:24,1067,130,2,1,52.180578,21.021574,2026-07-22T16:37:03
2026-07-22T14:37:24,1068,107,1,1,52.192456,21.047681,2026-07-22T16:37:08
2026-07-22T14:37:24,1069,192,02,1,52.151931,21.014991,2026-07-22T16:37:16
2026-07-22T14:37:24,1070,209,04,1,52.137246,21.017746,2026-07-22T16:36:58
2026-07-22T14:37:24,1071,164,2,1,52.167451,21.078585,2026-07-22T16:36:56
2026-07-22T14:37:24,1072,107,9,1,52.178973,21.024801,2026-07-22T16:37:03
2026-07-22T14:37:24,1073,239,2,1,52.13092,21.097106,2026-07-22T16:36:18
2026-07-22T14:37:24,1074,107,010,1,52.179672,21.023371,2026-07-22T16:37:15
2026-07-22T14:37:24,1075,209,573,1,52.153869,21.037963,2026-07-22T16:34:53
2026-07-22T14:37:24,1076,208,3,1,52.214168,20.955731,2026-07-22T16:36:55
2026-07-22T14:37:24,1077,209,571,1,52.122754,21.013049,2026-07-22T16:37:05
2026-07-22T14:37:24,1078,164,06,1,52.149033,21.134575,2026-07-22T16:37:08
2026-07-22T14:37:24,1079,107,2,1,52.212959,21.046684,2026-07-22T16:37:10
2026-07-22T14:37:24,1101,204,04,1,52.264443,21.045471,2024-10-07T19:06:27
2026-07-22T14:37:24,1102,122,012,1,52.225471,20.97256,2024-10-18T10:19:50
2026-07-22T14:37:24,1106,117,06,1,52.265241,21.04542,2025-01-20T17:50:18
2026-07-22T14:37:24,1109,338,01,1,52.264881,21.044609,2024-10-07T19:12:45
2026-07-22T14:37:24,1110,170,05,1,52.263731,21.046424,2025-03-26T22:28:45
2026-07-22T14:37:24,1112,126,3,1,52.264111,21.048238,2024-10-25T12:17:31
2026-07-22T14:37:24,1115,122,014,1,52.264186,21.045713,2024-10-07T21:10:05
2026-07-22T14:37:24,1117,123,2,1,52.224961,20.972255,2024-12-30T07:25:43
2026-07-22T14:37:24,1118,117,06,1,52.225233,20.972674,2025-04-07T09:16:13
2026-07-22T14:37:24,1119,170,05,1,52.263854,21.046704,2025-03-12T14:58:37
2026-07-22T14:37:24,1200,739,5,1,52.093008,21.036728,2026-07-22T16:36:59
2026-07-22T14:37:24,1201,739,6,1,52.080534,21.039733,2026-07-22T16:37:11
2026-07-22T14:37:24,1202,163,3,1,52.186554,21.060275,2026-07-22T16:37:00
2026-07-22T14:37:24,1203,163,07,1,52.156508,21.076286,2026-07-22T16:37:01
2026-07-22T14:37:24,1205,519,453,1,52.179836,21.023275,2026-07-22T16:36:57
2026-07-22T14:37:24,1206,739,09,1,52.179861,21.024338,2026-07-22T16:36:56
2026-07-22T14:37:24,1207,251,765,1,52.146673,21.093879,2026-07-22T16:36:56
2026-07-22T14:37:24,1208,739,4,1,52.13298,21.018133,2026-07-22T16:37:07
2026-07-22T14:37:24,1209,163,5,1,52.148433,21.033874,2026-07-22T16:37:02
2026-07-22T14:37:24,1211,739,2,1,52.167859,21.017623,2026-07-22T16:36:58
2026-07-22T14:37:24,1212,117,06,1,52.230879,21.056266,2026-07-21T15:39:05
2026-07-22T14:37:24,1214,739,3,1,52.179996,21.023785,2026-07-22T16:36:51
2026-07-22T14:37:24,1218,519,452,1,52.179649,21.023594,2026-07-22T16:37:12
2026-07-22T14:37:24,1220,163,08,1,52.149498,21.060041,2026-07-22T16:37:10
2026-07-22T14:37:24,1221,163,06,1,52.179304,21.022839,2026-07-22T16:37:08
2026-07-22T14:37:24,1222,739,1,1,52.092846,21.038277,2026-07-22T16:37:13
2026-07-22T14:37:24,1223,519,451,1,52.158752,21.087341,2026-07-22T16:37:14
2026-07-22T14:37:24,1400,197,5,1,52.275926,20.953313,2026-07-22T16:37:13
2026-07-22T14:37:24,1401,122,2,1,52.289758,20.976163,2026-07-22T16:37:06
2026-07-22T14:37:24,1411,183,1,1,52.244236,21.138922,2026-07-22T16:37:13
2026-07-22T14:37:24,1412,183,5,1,52.244652,21.08717,2026-07-22T16:37:12
2026-07-22T14:37:24,1413,147,010,1,52.207643,21.194919,2026-07-22T16:36:59
2026-07-22T14:37:24,1414,115,6,1,52.259892,21.154463,2026-07-22T16:37:14
2026-07-22T14:37:24,1415,183,4,1,52.234657,21.125881,2026-07-22T16:37:13
2026-07-22T14:37:24,1416,229,1,1,52.154129,21.03817,2026-07-22T16:37:12
2026-07-22T14:37:24,1418,183,6,1,52.244827,21.090471,2026-07-22T16:37:14
2026-07-22T14:37:24,1419,319,3,1,52.142654,21.038721,2026-07-22T16:37:10
2026-07-22T14:37:24,1420,117,1,1,52.222107,21.102514,2026-07-22T16:37:12
2026-07-22T14:37:24,1421,115,5,1,52.277088,21.17024,2026-07-22T16:37:14
2026-07-22T14:37:24,1422,119,1,1,52.214086,21.132826,2026-07-22T16:36:54
2026-07-22T14:37:24,1423,146,08,1,52.250309,21.052486,2026-07-22T16:36:57
2026-07-22T14:37:24,1424,722,588,1,52.154099,21.311795,2026-07-22T16:37:04
2026-07-22T14:37:24,1425,119,4,1,52.21093,21.00922,2026-07-22T16:37:11
2026-07-22T14:37:24,1426,173,5,1,52.24456,21.091166,2026-07-22T16:37:11
2026-07-22T14:37:24,1427,117,3,1,52.227966,21.003742,2026-07-22T16:37:14
2026-07-22T14:37:24,1428,125,2,1,52.232681,21.12916,2026-07-22T16:37:13
2026-07-22T14:37:24,1429,146,3,1,52.228691,21.057674,2026-07-22T16:37:14
2026-07-22T14:37:24,1430,115,1,1,52.212103,21.166421,2026-07-22T16:37:12
2026-07-22T14:37:24,1500,256,01,1,52.320369,21.093656,2026-07-22T16:36:54
2026-07-22T14:37:24,1501,156,3,1,52.266171,21.042461,2024-10-07T21:51:50
2026-07-22T14:37:24,1502,173,4,1,52.238999,21.132396,2026-07-22T16:36:55
2026-07-22T14:37:24,1505,169,1,1,52.263998,21.046533,2025-03-12T07:12:56
2026-07-22T14:37:24,1506,338,02,1,52.221623,20.972063,2024-10-25T13:45:28
2026-07-22T14:37:24,15077,L40,2,1,52.3049528,21.0852701,2026-07-22T16:37:11
2026-07-22T14:37:24,15078,L49,1,1,52.3803675,20.9108183,2026-07-22T16:37:13
2026-07-22T14:37:24,15079,L41,2,1,52.383902,20.9255238,2026-07-22T16:37:12
2026-07-22T14:37:24,1508,204,06,1,52.2639948,21.0481873,2024-10-21T08:43:03
2026-07-22T14:37:24,15081,L34,1,1,52.4113181,20.8847638,2026-07-22T16:37:16
2026-07-22T14:37:24,15082,L34,2,1,52.4029418,20.9150796,2026-07-22T16:37:13
2026-07-22T14:37:24,15083,L11,11,1,52.4345525,20.9587255,2026-07-22T16:37:11
2026-07-22T14:37:24,15084,L11,12,1,52.4066981,20.9526201,2026-07-22T16:37:16
2026-07-22T14:37:24,15085,L11,18,1,52.4481803,20.7760535,2026-07-22T16:37:11
2026-07-22T14:37:24,15087,L-9,500,1,52.4711368,20.9497455,2026-07-22T16:37:16
2026-07-22T14:37:24,15088,L-7,2,1,52.3496791,20.9467301,2026-07-22T16:37:14
2026-07-22T14:37:24,15089,L-9,014,1,52.4051378,20.9511736,2026-07-22T16:37:12
2026-07-22T14:37:24,1509,117,06,1,52.224528,20.974151,2024-12-27T12:35:42
2026-07-22T14:37:24,15090,L-7,1,1,52.4096874,20.7825508,2026-07-22T16:37:13
2026-07-22T14:37:24,15091,L10,16,1,52.3988631,20.9366541,2026-07-22T16:37:13
2026-07-22T14:37:24,15093,L49,03,1,52.339871,20.9468071,2026-07-22T16:37:14
2026-07-22T14:37:24,15094,L11,17,1,52.430499,20.709789,2026-07-22T16:34:12
2026-07-22T14:37:24,15097,L41,1,1,52.4243988,20.7245586,2026-07-22T16:37:14
2026-07-22T14:37:24,1513,197,09,1,52.264151,21.048078,2024-10-25T11:36:10
2026-07-22T14:37:24,1519,204,04,1,52.264164,21.047103,2025-03-26T11:06:08
2026-07-22T14:37:24,1521,125,4,1,52.241423,21.041291,2026-07-22T16:36:57
2026-07-22T14:37:24,1522,173,6,1,52.250136,21.052883,2026-07-22T16:37:06
2026-07-22T14:37:24,1523,229,3,1,52.168076,21.184413,2026-07-22T16:36:57
2026-07-22T14:37:24,1524,135,1,1,52.238075,21.099454,2026-07-22T16:36:58
2026-07-22T14:37:24,1525,125,5,1,52.245471,21.0803,2026-07-22T16:37:12
2026-07-22T14:37:24,1526,319,2,1,52.151123,21.106813,2026-07-22T16:37:12
2026-07-22T14:37:24,1527,730,589,1,52.22357,21.226443,2026-07-22T16:37:09
2026-07-22T14:37:24,1528,146,4,1,52.247495,21.051905,2026-07-22T16:36:56
2026-07-22T14:37:24,1529,173,8,1,52.251771,21.072911,2026-07-22T16:37:05
2026-07-22T14:37:24,1530,183,2,1,52.250526,21.172701,2026-07-22T16:37:05
2026-07-22T14:37:24,1532,702,2,1,52.137203,21.191643,2026-07-22T16:37:02
2026-07-22T14:37:24,1534,146,2,1,52.163004,21.16391,2026-07-22T16:37:08
2026-07-22T14:37:24,1535,115,2,1,52.168598,21.241015,2026-07-22T16:37:03
2026-07-22T14:37:24,1536,119,2,1,52.21018,21.205471,2026-07-22T16:37:01
2026-07-22T14:37:24,1537,117,2,1,52.234183,21.032643,2026-07-22T16:36:54
2026-07-22T14:37:24,1539,119,5,1,52.203336,21.068186,2026-07-22T16:37:08
2026-07-22T14:37:24,1540,183,3,1,52.250598,21.172513,2026-07-22T16:37:05
2026-07-22T14:37:24,1541,229,4,1,52.15925,21.085836,2026-07-22T16:37:13
2026-07-22T14:37:24,1542,119,3,1,52.195774,21.047184,2026-07-22T16:36:58
2026-07-22T14:37:24,1543,319,5,1,52.190981,21.181304,2026-07-22T16:36:56
2026-07-22T14:37:24,1544,125,3,1,52.243758,21.040096,2026-07-22T16:37:00
2026-07-22T14:37:24,1545,135,4,1,52.261523,21.045716,2026-07-22T16:37:09
2026-07-22T14:37:24,1546,115,4,1,52.238288,21.147365,2026-07-22T16:37:00
2026-07-22T14:37:24,1548,135,2,1,52.260916,21.046489,2026-07-22T16:37:12
2026-07-22T14:37:24,1549,173,1,1,52.214426,21.217655,2026-07-22T16:37:09
2026-07-22T14:37:24,1550,125,1,1,52.22144,21.162901,2026-07-22T16:37:13
2026-07-22T14:37:24,1551,156,5,1,52.262291,21.062256,2026-07-22T16:37:10
2026-07-22T14:37:24,1553,212,4,1,52.274361,21.058813,2026-07-22T16:37:11
2026-07-22T14:37:24,1554,135,3,1,52.259725,21.027116,2026-07-22T16:37:12
2026-07-22T14:37:24,1555,156,4,1,52.275868,21.043299,2026-07-22T16:37:03
2026-07-22T14:37:24,1800,169,2,1,52.2553498,21.0344825,2026-07-22T16:37:14
2026-07-22T14:37:24,1801,156,3,1,52.283183,20.946445,2026-07-22T16:37:11
2026-07-22T14:37:24,1802,212,5,1,52.25933,21.027443,2026-07-22T16:37:12
2026-07-22T14:37:24,1803,338,01,1,52.2608028,21.0768543,2026-07-22T16:37:10
2026-07-22T14:37:24,1804,123,09,1,52.230928,21.063511,2026-07-22T16:37:03
2026-07-22T14:37:24,1805,156,1,1,52.286228,20.993108,2026-07-22T16:37:08
2026-07-22T14:37:24,1806,173,3,1,52.247684,21.200649,2026-07-22T16:36:56
2026-07-22T14:37:24,1807,122,7,1,52.2424636,20.9124855,2026-07-22T16:37:13
2026-07-22T14:37:24,1808,212,1,1,52.273208,21.045198,2026-07-22T16:36:56
2026-07-22T14:37:24,1810,197,1,1,52.225556,20.9373005,2026-07-22T16:37:11
2026-07-22T14:37:24,1811,126,05,1,52.3002786,21.0118616,2026-07-22T16:37:14
2026-07-22T14:37:24,1812,338,02,1,52.259538,21.025733,2026-07-22T16:37:11
2026-07-22T14:37:24,1813,123,2,1,52.248938,21.044653,2026-07-22T16:36:58
2026-07-22T14:37:24,1814,104,03,1,52.3263921,21.031762,2026-07-22T16:35:59
2026-07-22T14:37:24,1815,122,8,1,52.26457,20.9199458,2026-07-22T16:37:13
2026-07-22T14:37:24,1816,173,2,1,52.218245,21.243063,2026-07-22T16:36:57
2026-07-22T14:37:24,1817,736,2,1,52.330476,21.030566,2026-07-22T16:37:09
2026-07-22T14:37:24,1818,135,6,1,52.2464135,21.1055478,2026-07-22T16:35:59
2026-07-22T14:37:24,1819,212,3,1,52.301361,21.058586,2026-07-22T16:36:55
2026-07-22T14:37:24,1830,702,03,1,52.10001,21.267952,2026-07-22T16:37:13
2026-07-22T14:37:24,1833,156,2,1,52.290829,20.927973,2026-07-22T16:37:02
2026-07-22T14:37:24,1835,125,06,1,52.208359,21.196511,2026-07-22T16:37:03
2026-07-22T14:37:24,1838,173,11,1,52.22165,21.24331,2026-07-22T16:37:11
2026-07-22T14:37:24,1839,122,010,1,52.238433,20.91346,2026-07-22T16:37:07
2026-07-22T14:37:24,1840,173,10,1,52.250279,21.228811,2026-07-22T16:37:05
2026-07-22T14:37:24,1842,147,06,1,52.250206,21.05253,2026-07-22T16:37:09
2026-07-22T14:37:24,1844,197,7,1,52.226133,20.941878,2026-07-22T16:36:56
2026-07-22T14:37:24,1846,123,1,1,52.253264,21.052748,2026-07-22T16:36:57
2026-07-22T14:37:24,1849,117,4,1,52.231196,21.018153,2026-07-22T16:37:06
2026-07-22T14:37:24,1851,147,08,1,52.199174,21.134771,2026-07-22T16:36:58
2026-07-22T14:37:24,1855,730,01,1,52.20699,21.264596,2026-07-22T16:37:11
2026-07-22T14:37:24,1856,212,2,1,52.292483,21.042066,2026-07-22T16:37:09
2026-07-22T14:37:24,1859,702,1,1,52.239711,21.114623,2026-07-22T16:37:06
2026-07-22T14:37:24,1862,135,09,1,52.241191,21.077968,2026-07-22T16:37:05
2026-07-22T14:37:24,1863,117,5,1,52.225793,21.067785,2026-07-22T16:36:58
2026-07-22T14:37:24,1869,119,1,1,52.23499,21.115641,2024-07-08T10:59:47
2026-07-22T14:37:24,1901,118,6,1,52.1933558,20.995919,2026-07-22T16:37:14
2026-07-22T14:37:24,1904,118,1,1,52.2209,21.0158,2026-07-22T16:37:11
2026-07-22T14:37:24,1905,118,2,1,52.2410991,21.0253928,2026-07-22T16:37:14
2026-07-22T14:37:24,1906,178,2,1,52.1990711,20.9134643,2026-07-22T16:37:15
2026-07-22T14:37:24,1907,178,4,1,52.2555113,21.0040823,2026-07-22T16:37:16
2026-07-22T14:37:24,1910,739,07,1,52.0912468,21.0499531,2026-07-22T16:37:14
2026-07-22T14:37:24,1911,118,3,1,52.235115,21.033049,2026-07-22T16:37:13
2026-07-22T14:37:24,1912,178,1,1,52.197651,20.912216,2026-07-22T16:37:13
2026-07-22T14:37:24,1913,178,3,1,52.236488,21.015324,2026-07-22T16:37:15
2026-07-22T14:37:24,1914,739,08,1,52.127026,21.017855,2026-07-22T16:37:15
2026-07-22T14:37:24,1915,118,5,1,52.193105,21.014544,2026-07-22T16:37:09
2026-07-22T14:37:24,1916,119,07,1,52.212616,21.018265,2026-07-22T16:37:11
2026-07-22T14:37:24,1917,118,7,1,52.212318,21.019433,2026-07-22T16:37:02
2026-07-22T14:37:24,1918,178,5,1,52.229176,20.977839,2026-07-22T16:37:13
2026-07-22T14:37:24,1919,163,09,1,52.186398,21.063383,2026-07-22T16:37:12
2026-07-22T14:37:24,1920,118,4,1,52.222809,21.016249,2026-07-22T16:37:15
2026-07-22T14:37:24,1922,338,04,1,52.264298333333336,21.07686,2026-07-22T16:37:15
2026-07-22T14:37:24,1923,106,3,1,52.247076666666665,20.966013333333333,2026-07-22T16:37:14
2026-07-22T14:37:24,1926,106,2,1,52.23199833333334,20.993523333333332,2026-07-22T16:37:13
2026-07-22T14:37:24,1927,106,6,1,52.23333,20.983181666666667,2026-07-22T16:37:14
2026-07-22T14:37:24,1928,106,07,1,52.236761666666666,21.024161666666668,2026-07-22T16:37:14
2026-07-22T14:37:24,1929,106,5,1,52.236288333333334,20.965191666666662,2026-07-22T16:37:14
2026-07-22T14:37:24,1930,178,013,1,52.22727666666667,20.956913333333333,2026-07-22T16:37:14
2026-07-22T14:37:24,1931,256,02,1,52.30806,21.061583333333335,2026-07-22T16:37:13
2026-07-22T14:37:24,1932,106,4,1,52.24792166666667,20.96512166666667,2026-07-22T16:37:14
2026-07-22T14:37:24,1971,519,454,1,52.1246506,21.1021386,2026-07-22T16:37:15
2026-07-22T14:37:24,1972,251,498,1,52.1769295,21.0358435,2026-07-22T16:37:11
2026-07-22T14:37:24,1973,251,496,1,52.0894655,21.1231148,2026-07-22T16:37:11
2026-07-22T14:37:24,1974,163,4,1,52.1814,21.0991,2026-07-22T16:37:10
2026-07-22T14:37:24,1975,159,6,1,52.203449,21.0678698,2026-07-22T16:37:16
2026-07-22T14:37:24,1976,251,497,1,52.1062153,21.1132405,2026-07-22T16:37:13
2026-07-22T14:37:24,1977,163,1,1,52.1670361,21.107976,2026-07-22T16:37:11
2026-07-22T14:37:24,1978,163,2,1,52.1795563,21.023979,2026-07-22T16:37:12
2026-07-22T14:37:24,1980,319,4,1,52.1586136,21.082959,2026-07-22T16:37:13
2026-07-22T14:37:24,1981,229,2,1,52.1709976,21.1603243,2026-07-22T16:37:14
2026-07-22T14:37:24,1983,119,06,1,52.2017896,21.1301911,2026-07-22T16:37:14
2026-07-22T14:37:24,1984,159,4,1,52.2230148,21.0059265,2026-07-22T16:37:13
2026-07-22T14:37:24,1985,739,010,1,52.1666361,21.0180188,2026-07-22T16:37:14
2026-07-22T14:37:24,1986,159,7,1,52.2226,21.014,2026-07-22T16:37:14
2026-07-22T14:37:24,1987,319,1,1,52.2080686,21.196323,2026-07-22T16:37:12
2026-07-22T14:37:24,1990,331,01,1,52.15311,21.016182,2026-07-22T16:37:11
2026-07-22T14:37:24,1991,331,03,1,52.172268,20.973228,2026-07-22T16:37:15
2026-07-22T14:37:24,1993,331,04,1,52.156773,21.002531,2026-07-22T16:37:13
2026-07-22T14:37:24,1994,331,02,1,52.156338,20.994497,2026-07-22T16:37:11
2026-07-22T14:37:24,1996,117,06,1,52.226063,21.078781,2026-07-22T16:37:12
2026-07-22T14:37:24,1998,331,05,1,52.179874,21.023985,2026-07-22T16:37:09
2026-07-22T14:37:24,2000,401,022,1,52.172829,21.026093,2026-07-22T16:37:14
2026-07-22T14:37:24,2001,217,1,1,52.164024,21.069849,2026-07-22T16:37:16
2026-07-22T14:37:24,2002,189,9,1,52.171532,21.041775,2026-07-22T16:37:11
2026-07-22T14:37:24,2003,189,8,1,52.177746,21.007263,2026-07-22T16:37:14
2026-07-22T14:37:24,2005,504,8,1,52.17865,20.999243,2026-07-22T16:37:12
2026-07-22T14:37:24,2006,136,3,1,52.18856,20.992584,2026-07-22T16:37:14
2026-07-22T14:37:24,2007,402,5,1,52.236916,21.140867,2026-07-22T16:37:14
2026-07-22T14:37:24,2008,128,705,1,52.23626,21.018281,2026-07-22T16:37:05
2026-07-22T14:37:24,2009,148,012,1,52.169376,20.978104,2026-07-22T16:37:12
2026-07-22T14:37:24,2013,174,6,1,52.200081,21.011374,2026-07-22T16:37:14
2026-07-22T14:37:24,2014,504,011,1,52.178506,21.000781,2026-07-22T16:37:10
2026-07-22T14:37:24,2015,131,1,1,52.167637,21.083885,2026-07-22T16:37:12
2026-07-22T14:37:24,2016,172,8,1,52.212074,20.954859,2026-07-22T16:37:14
2026-07-22T14:37:24,2017,138,011,1,52.260597,21.100807,2026-07-22T16:37:13
2026-07-22T14:37:24,2018,148,6,1,52.240871,21.101082,2026-07-22T16:37:16
2026-07-22T14:37:24,2019,402,2,1,52.174572,21.011209,2026-07-22T16:37:11
2026-07-22T14:37:24,2020,189,14,1,52.185268,20.972952,2026-07-22T16:37:15
2026-07-22T14:37:24,2021,217,2,1,52.179623,21.024147,2026-07-22T16:37:12
2026-07-22T14:37:24,2023,402,012,1,52.172115,21.039762,2026-07-22T16:37:14
2026-07-22T14:37:24,2025,138,7,1,52.177334,21.002466,2026-07-22T16:37:12
2026-07-22T14:37:24,2027,189,026,1,52.236732,20.89657,2026-07-22T16:37:13
2026-07-22T14:37:24,2028,174,5,1,52.171188,21.00803,2026-07-22T16:37:11
2026-07-22T14:37:24,2029,189,14,1,52.2086645,20.9140305,2024-04-12T00:13:06
2026-07-22T14:37:24,2030,727,1,1,52.179921,21.024368,2026-07-22T16:37:12
2026-07-22T14:37:24,2031,174,13,1,52.211678,21.006365,2026-07-22T16:37:13
2026-07-22T14:37:24,2032,709,8,1,52.143814,21.017492,2026-07-22T16:37:12
2026-07-22T14:37:24,2033,189,1,1,52.227657,20.896969,2026-07-22T16:37:15
2026-07-22T14:37:24,2034,504,010,1,52.229713,21.003679,2026-07-22T16:37:14
2026-07-22T14:37:24,2036,504,4,1,52.197258,20.983648,2026-07-22T16:37:11
2026-07-22T14:37:24,2037,504,7,1,52.133461,21.054037,2026-07-22T16:37:15
2026-07-22T14:37:24,2038,162,014,1,52.24,21.030893,2026-07-22T16:37:00
2026-07-22T14:37:24,2041,148,2,1,52.154224,21.010271,2026-07-22T16:37:12
2026-07-22T14:37:24,2042,174,07,1,52.193733,21.014738,2026-07-22T16:37:13
2026-07-22T14:37:24,2043,707,1,1,52.155075,20.921165,2026-07-22T16:37:15
2026-07-22T14:37:24,2045,138,012,1,52.216682,21.015688,2026-07-22T16:37:10
2026-07-22T14:37:24,2046,162,6,1,52.216019,21.044838,2026-07-22T16:37:14
2026-07-22T14:37:24,2200,517,7,1,52.228378,21.023392,2026-07-22T16:37:10
2026-07-22T14:37:24,2201,Z-9,1,1,52.22839,21.004143,2026-07-22T16:37:14
2026-07-22T14:37:24,2203,523,2,1,52.219603,20.971049,2026-07-22T16:37:07
2026-07-22T14:37:24,2204,Z33,011,1,52.240826,20.990101,2026-07-22T16:37:10
2026-07-22T14:37:24,2205,189,10,1,52.18264,21.068447,2026-07-22T16:37:15
2026-07-22T14:37:24,2207,191,1,1,52.201298,20.935366,2026-07-22T16:37:15
2026-07-22T14:37:24,2208,143,6,1,52.226704,21.055273,2026-07-22T16:37:13
2026-07-22T14:37:24,2209,177,06,1,52.229509,20.915228,2026-07-22T16:37:09
2026-07-22T14:37:24,2210,187,10,1,52.186733,21.063559,2026-07-22T16:37:13
2026-07-22T14:37:24,2212,157,4,1,52.23653,20.989561,2026-07-22T16:37:13
2026-07-22T14:37:24,2213,177,4,1,52.239288,20.900894,2026-07-22T16:37:12
2026-07-22T14:37:24,2215,122,011,1,52.238594,20.896688,2026-07-22T16:37:15
2026-07-22T14:37:24,2217,717,02,1,52.213786,20.955123,2026-07-22T16:36:55
2026-07-22T14:37:24,2218,177,1,1,52.239304,20.899538,2026-07-22T16:37:14
2026-07-22T14:37:24,2219,187,6,1,52.216278,20.985146,2026-07-22T16:37:11
2026-07-22T14:37:24,2220,189,13,1,52.179523,20.995295,2026-07-22T16:37:14
2026-07-22T14:37:24,2221,157,8,1,52.250866,20.985113,2026-07-22T16:37:13
2026-07-22T14:37:24,2222,719,07,1,52.260114,20.692691,2026-07-22T16:37:10
2026-07-22T14:37:24,2223,401,026,1,52.199188,20.913586,2026-07-22T16:37:14
2026-07-22T14:37:24,2224,122,09,1,52.289562,20.975557,2026-07-22T16:37:13
2026-07-22T14:37:24,2227,517,8,1,52.226204,20.995304,2026-07-22T16:37:15
